st_cty,vac_rate,low,med,high,tot_hesi,Th1_Historic_Undervaccination,Th2_Sociodemographic_Barriers,Th3_Resource_constrained_Healthcare_System,Th4_Healthcare_Accessibility_Barriers,party,believe_in_god,relig_rank,religious_index
VA Brunswick County,36.4,0.15,0.07,0.05,0.27,0.535179879,0.855460045,0.923591213,0.736389685,1,0.67,14,0.61
VA Buchanan County,31.6,0.16,0.08,0.06,0.3,0.439987265,0.914358485,0.397962432,0.713148679,0,0.67,14,0.61
VA Buckingham County,10,0.15,0.07,0.05,0.27,0.288443171,0.846545686,0.895893028,0.539637058,0,0.67,14,0.61
VA Campbell County,16.3,0.14,0.07,0.05,0.26,0.147723655,0.53040433,0.737026425,0.430436167,0,0.67,14,0.61
VA Caroline County,10.1,0.12,0.06,0.04,0.22,0.432983126,0.29321872,0.904170646,0.230181471,0,0.67,14,0.61
VA Carroll County,9.2,0.14,0.07,0.05,0.26,0.201846546,0.799108564,0.748806113,0.341292582,0,0.67,14,0.61
VA Charles City County,3.9,0.11,0.06,0.04,0.21,0.448264884,0.70423432,0.799745304,0.641515441,1,0.67,14,0.61
VA Charlotte County,10.5,0.15,0.07,0.05,0.27,0.250238777,0.900350207,0.757720471,0.849411016,0,0.67,14,0.61
VA Chesterfield County,30.2,0.11,0.05,0.04,0.2,0.406558421,0.074498567,0.424068768,0.074816937,1,0.67,14,0.61
VA Clarke County,48.9,0.12,0.06,0.04,0.22,0.17446673,0.123845909,0.8252149,0.315186246,1,0.67,14,0.61
VA Craig County,2.6,0.11,0.06,0.04,0.21,0.359758039,0.100604903,0.465456861,0.457497612,0,0.67,14,0.61
VA Culpeper County,12,0.12,0.06,0.04,0.22,0.452722063,0.122890799,0.796879975,0.205348615,0,0.67,14,0.61
VA Cumberland County,6.7,0.15,0.07,0.05,0.27,0.609360076,0.771092009,0.863100923,0.686087233,0,0.67,14,0.61
VA Dickenson County,32,0.16,0.08,0.06,0.3,0.447946514,0.848455906,0.592168099,0.776504298,0,0.67,14,0.61
VA Dinwiddie County,24.5,0.14,0.07,0.05,0.26,0.2913085,0.52944922,0.94205667,0.255332697,0,0.67,14,0.61
VA Essex County,13.9,0.12,0.06,0.04,0.22,0.184017829,0.686087233,0.375039796,0.328876154,1,0.67,14,0.61
VA Fairfax County,56.6,0.07,0.04,0.03,0.14,0.168736071,0.075453677,0.340655842,0.083094556,1,0.67,14,0.61
VA Fauquier County,35.9,0.12,0.06,0.04,0.22,0.450175103,0.028653295,0.780643107,0.103151862,1,0.67,14,0.61
VA Floyd County,5.3,0.13,0.06,0.04,0.23,0.186883158,0.328557784,0.642152181,0.248328558,0,0.67,14,0.61
VA Fluvanna County,43.6,0.12,0.06,0.04,0.22,0.158866603,0.047755492,0.665074817,0.05858007,1,0.67,14,0.61
VA Franklin County,25.4,0.11,0.06,0.04,0.21,0.387137854,0.463865011,0.666985037,0.35179879,0,0.67,14,0.61
VA Frederick County,19.7,0.12,0.06,0.04,0.22,0.424387138,0.11588666,0.838268067,0.167462592,0,0.67,14,0.61
VA Giles County,18.3,0.13,0.06,0.04,0.23,0.356574339,0.376313276,0.511938873,0.551735116,0,0.67,14,0.61
VA Gloucester County,49.9,0.12,0.06,0.04,0.22,0.141674626,0.040432983,0.478828399,0.129894938,0,0.67,14,0.61
VA Goochland County,39,0.11,0.06,0.04,0.21,0.17765043,0.026424706,0.569563833,0.033747214,0,0.67,14,0.61
VA Grayson County,21.4,0.14,0.07,0.05,0.26,0.264247055,0.889525629,0.840178287,0.669531996,0,0.67,14,0.61
VA Greene County,3,0.1,0.05,0.03,0.18,0.182744349,0.032155365,0.886978669,0.202801656,0,0.67,14,0.61
VA Greensville County,5.5,0.14,0.07,0.05,0.26,0.426297358,0.836357848,0.958293537,0.795924865,1,0.67,14,0.61
VA Halifax County,17.6,0.15,0.07,0.05,0.27,0.23686724,0.907035976,0.357211079,0.748169373,0,0.67,14,0.61
VA Hanover County,29.8,0.11,0.06,0.04,0.21,0.156001273,0.012098058,0.273798153,0.026424706,0,0.67,14,0.61
VA Henrico County,22.2,0.11,0.05,0.03,0.19,0.167144222,0.168736071,0.200573066,0.23400191,1,0.67,14,0.61
VA Henry County,15.7,0.14,0.07,0.05,0.26,0.161731933,0.948424069,0.911811525,0.70391595,0,0.67,14,0.61
VA Highland County,52.2,0.14,0.07,0.05,0.26,0.691817892,0.29417383,0.582935371,0.397325692,0,0.67,14,0.61
VA James City County,8.3,0.1,0.05,0.03,0.18,0.111429481,0.063673989,0.333970073,0.099331423,1,0.67,14,0.61
VA King George County,15,0.12,0.06,0.04,0.22,0.342247692,0.012416428,0.944603629,0.067812798,0,0.67,14,0.61
VA King William County,31.8,0.11,0.06,0.04,0.21,0.160458453,0.135625597,0.609360076,0.042343203,0,0.67,14,0.61
VA Lancaster County,35.3,0.12,0.06,0.04,0.22,0.121617319,0.570200573,0.078319007,0.481693728,1,0.67,14,0.61
VA Lee County,39.7,0.16,0.08,0.06,0.3,0.374084686,0.866602993,0.610951926,0.858325374,0,0.67,14,0.61
VA Loudoun County,49.4,0.07,0.04,0.03,0.14,0.187519898,0.045845272,0.538363578,0.028016555,1,0.67,14,0.61
VA Louisa County,3.4,0.12,0.06,0.04,0.22,0.148360395,0.248328558,0.818529131,0.341292582,0,0.67,14,0.61
VA Lunenburg County,34.4,0.15,0.07,0.05,0.27,0.272843044,0.886341929,0.535816619,0.660299268,0,0.67,14,0.61
VA Madison County,43.8,0.12,0.06,0.04,0.22,0.447628144,0.319006686,0.840815027,0.240050939,0,0.67,14,0.61
VA Mathews County,47.9,0.12,0.06,0.04,0.22,0.112702961,0.29353709,0.618592805,0.171601401,0,0.67,14,0.61
VA Mecklenburg County,11.6,0.15,0.07,0.05,0.27,0.23718561,0.890799109,0.298631009,0.783190067,0,0.67,14,0.61
VA Middlesex County,51.9,0.12,0.06,0.04,0.22,0.131805158,0.313912767,0.70359758,0.288443171,0,0.67,14,0.61
VA Montgomery County,27.5,0.13,0.06,0.04,0.23,0.222222222,0.141674626,0.556829035,0.102515123,1,0.67,14,0.61
VA Nelson County,25,0.12,0.06,0.04,0.22,0.486150907,0.512893983,0.191658707,0.482648838,0,0.67,14,0.61
VA New Kent County,22.8,0.11,0.06,0.04,0.21,0.443170965,0.020694046,0.744030564,0.037249284,0,0.67,14,0.61
VA Northampton County,50.6,0.12,0.06,0.04,0.22,0.143903216,0.758357211,0.085004776,0.836676218,1,0.67,14,0.61
VA Northumberland County,23.8,0.12,0.06,0.04,0.22,0.146450175,0.299586119,0.492199936,0.250875517,1,0.67,14,0.61
VA Nottoway County,16.3,0.15,0.07,0.05,0.27,0.70487106,0.872333652,0.860872334,0.651384909,0,0.67,14,0.61
VA Orange County,5.8,0.12,0.06,0.04,0.22,0.201846546,0.203120025,0.830627189,0.195797517,0,0.67,14,0.61
VA Page County,11.5,0.13,0.07,0.05,0.25,0.479783508,0.64660936,0.876790831,0.537408469,0,0.67,14,0.61
VA Patrick County,25.4,0.14,0.07,0.05,0.26,0.189111748,0.780961477,0.661891117,0.35243553,0,0.67,14,0.61
VA Pittsylvania County,21.5,0.14,0.07,0.05,0.26,0.197070996,0.800700414,0.820120981,0.459726202,0,0.67,14,0.61
VA Powhatan County,1.8,0.11,0.06,0.04,0.21,0.450493473,0.007322509,0.725565107,0.044253422,0,0.67,14,0.61
VA Prince Edward County,2.9,0.15,0.07,0.05,0.27,0.383635785,0.736071315,0.401146132,0.698503661,1,0.67,14,0.61
VA Prince George County,21.7,0.14,0.07,0.05,0.26,0.514167463,0.111747851,0.806431073,0.23241006,1,0.67,14,0.61
VA Prince William County,55.3,0.1,0.05,0.03,0.18,0.205348615,0.11716014,0.829990449,0.141674626,1,0.67,14,0.61
VA Pulaski County,19.5,0.13,0.06,0.04,0.23,0.231454951,0.58707418,0.483285578,0.401146132,0,0.67,14,0.61
VA Rappahannock County,25.3,0.12,0.06,0.04,0.22,0.211716014,0.266157275,0.845272206,0.225087552,0,0.67,14,0.61
VA Richmond County,8.8,0.12,0.06,0.04,0.22,0.218083413,0.789557466,0.767908309,0.241961159,0,0.67,14,0.61
VA Roanoke County,3.5,0.12,0.06,0.04,0.22,0.143903216,0.024514486,0.342247692,0.025469596,0,0.67,14,0.61
VA Rockbridge County,14.9,0.14,0.07,0.05,0.26,0.157593123,0.403374721,0.774912448,0.111111111,0,0.67,14,0.61
VA Rockingham County,12.9,0.13,0.06,0.04,0.23,0.453677173,0.332059854,0.9417383,0.449219994,0,0.67,14,0.61
VA Russell County,30.6,0.16,0.08,0.06,0.3,0.272524674,0.787010506,0.659025788,0.694683222,0,0.67,14,0.61
VA Scott County,34.9,0.16,0.08,0.06,0.3,0.219356893,0.716650748,0.466411971,0.742120344,0,0.67,14,0.61
VA Shenandoah County,32.4,0.13,0.07,0.05,0.25,0.656160458,0.46959567,0.873607131,0.465138491,0,0.67,14,0.61
VA Smyth County,29.7,0.14,0.07,0.05,0.26,0.314549507,0.794651385,0.188156638,0.782871697,0,0.67,14,0.61
VA Southampton County,8.7,0.13,0.06,0.04,0.23,0.304043298,0.341610952,0.953517988,0.618911175,0,0.67,14,0.61
VA Spotsylvania County,12.1,0.12,0.06,0.04,0.22,0.212671124,0.072269978,0.865011143,0.076090417,1,0.67,14,0.61
VA Stafford County,35,0.12,0.06,0.04,0.22,0.449538364,0.044571792,0.94269341,0.063673989,1,0.67,14,0.61
VA Surry County,35.5,0.14,0.07,0.05,0.26,0.541865648,0.494746896,0.813753582,0.448583254,1,0.67,14,0.61
VA Sussex County,9.9,0.14,0.07,0.05,0.26,0.375039796,0.875517351,0.845272206,0.792741165,1,0.67,14,0.61
VA Tazewell County,29,0.16,0.08,0.06,0.3,0.64660936,0.711556829,0.329512894,0.753581662,0,0.67,14,0.61
VA Warren County,5.1,0.13,0.07,0.05,0.25,0.569882203,0.140401146,0.833492518,0.466730341,0,0.67,14,0.61
VA Washington County,38.9,0.14,0.07,0.05,0.26,0.206940465,0.335561923,0.167780961,0.331423114,0,0.67,14,0.61
VA Westmoreland County,14.6,0.12,0.06,0.04,0.22,0.273479784,0.664756447,0.88124801,0.64597262,0,0.67,14,0.61
VA Wise County,25.7,0.16,0.08,0.06,0.3,0.265838905,0.815027061,0.448264884,0.818847501,0,0.67,14,0.61
VA Wythe County,23.8,0.14,0.07,0.05,0.26,0.372811207,0.630054123,0.399235912,0.520853231,0,0.67,14,0.61
VA York County,42.1,0.1,0.05,0.03,0.18,0.129258198,0.035975804,0.257242916,0.014963387,1,0.67,14,0.61
VT Addison County,66.2,0.09,0.04,0.02,0.15,0.901305317,0.050302451,0.044571792,0.026743075,1,0.41,48,0.34
VT Bennington County,41,0.09,0.04,0.02,0.15,0.817574021,0.213307864,0.029608405,0.372492837,1,0.41,48,0.34
VT Caledonia County,33.5,0.09,0.04,0.02,0.15,0.965616046,0.407513531,0.050302451,0.324418975,1,0.41,48,0.34
VT Chittenden County,69.3,0.09,0.04,0.02,0.15,0.837949698,0.05985355,0.006685769,0.219675263,1,0.41,48,0.34
VT Essex County,37.2,0.09,0.04,0.02,0.15,0.944603629,0.782553327,0.205348615,0.173511621,0,0.41,48,0.34
VT Franklin County,34.4,0.09,0.04,0.02,0.15,0.82075772,0.157911493,0.087233365,0.143903216,1,0.41,48,0.34
VT Grand Isle County,76.5,0.09,0.04,0.02,0.15,0.798153454,0.053167781,0.036930914,0.012416428,1,0.41,48,0.34
VT Lamoille County,60.7,0.09,0.04,0.02,0.15,0.921680993,0.108245782,0.023241006,0.05921681,1,0.41,48,0.34
VT Orange County,51,0.09,0.04,0.02,0.15,0.94046482,0.192295447,0.004138809,0.120662209,1,0.41,48,0.34
VT Orleans County,53.8,0.09,0.04,0.02,0.15,0.971346705,0.652976759,0.124482649,0.327284304,1,0.41,48,0.34
VT Rutland County,65.6,0.09,0.04,0.02,0.15,0.914676855,0.288761541,0.005730659,0.262018465,1,0.41,48,0.34
VT Washington County,44.2,0.09,0.04,0.02,0.15,0.863419293,0.17860554,0.004775549,0.315822986,1,0.41,48,0.34
VT Windham County,64.4,0.09,0.04,0.02,0.15,0.922636103,0.512257243,0.031836995,0.307226998,1,0.41,48,0.34
VT Windsor County,50.2,0.09,0.04,0.02,0.15,0.879337791,0.094237504,0.00063674,0.113339701,1,0.41,48,0.34
WA Adams County,43.3,0.12,0.07,0.05,0.24,0.976758994,0.900986947,0.335243553,0.654250239,0,0.55,44,0.45
WA Asotin County,34.3,0.12,0.07,0.05,0.24,0.638013372,0.132441897,0.110474371,0.091690544,0,0.55,44,0.45
WA Benton County,49.4,0.12,0.08,0.05,0.25,0.666985037,0.265838905,0.35530086,0.095192614,0,0.55,44,0.45
WA Chelan County,60.4,0.12,0.08,0.05,0.25,0.930913722,0.462591531,0.042661573,0.204075135,0,0.55,44,0.45
WA Clallam County,60.9,0.11,0.07,0.05,0.23,0.683221904,0.458771092,0.180515759,0.312957657,1,0.55,44,0.45
WA Clark County,57.4,0.12,0.08,0.06,0.26,0.806112703,0.148997135,0.499840815,0.047755492,1,0.55,44,0.45
WA Columbia County,39.7,0.12,0.07,0.05,0.24,0.910856415,0.603947787,0.136899077,0.503024514,0,0.55,44,0.45
WA Cowlitz County,52.7,0.13,0.08,0.06,0.27,0.70773639,0.437758676,0.499522445,0.255651067,0,0.55,44,0.45
WA Douglas County,51.6,0.12,0.08,0.05,0.25,0.710601719,0.495065266,0.47214263,0.112702961,0,0.55,44,0.45
WA Ferry County,49.6,0.14,0.09,0.07,0.3,0.978669214,0.903215536,0.124164279,0.271569564,0,0.55,44,0.45
WA Franklin County,40.2,0.13,0.08,0.06,0.27,0.724291627,0.525628781,0.626870423,0.164915632,0,0.55,44,0.45
WA Garfield County,36.7,0.12,0.07,0.05,0.24,0.756128621,0.23686724,0.098376313,0.046482012,0,0.55,44,0.45
WA Grant County,44.8,0.14,0.08,0.06,0.28,0.964024196,0.597898758,0.426615727,0.318688316,0,0.55,44,0.45
WA Grays Harbor County,51.5,0.13,0.08,0.06,0.27,0.76408787,0.642788921,0.390958294,0.539318688,0,0.55,44,0.45
WA Island County,61.1,0.11,0.07,0.05,0.23,0.758993951,0.085641515,0.578796562,0.012098058,1,0.55,44,0.45
WA Jefferson County,70.2,0.11,0.07,0.05,0.23,0.808341293,0.280483922,0.114294811,0.042024833,1,0.55,44,0.45
WA King County,72.7,0.09,0.06,0.04,0.19,0.716969118,0.11747851,0.17765043,0.393505253,1,0.55,44,0.45
WA Kitsap County,59.6,0.12,0.07,0.05,0.24,0.716650748,0.06176377,0.297675899,0.063355619,1,0.55,44,0.45
WA Kittitas County,49.3,0.14,0.08,0.06,0.28,0.948424069,0.248010188,0.376313276,0.108882521,0,0.55,44,0.45
WA Klickitat County,44.1,0.13,0.09,0.06,0.28,0.981534543,0.488061127,0.505889844,0.132760267,0,0.55,44,0.45
WA Lewis County,44.2,0.13,0.09,0.06,0.28,0.835084368,0.498885705,0.297994269,0.265202165,0,0.55,44,0.45
WA Lincoln County,42.6,0.12,0.07,0.05,0.24,0.957656797,0.129576568,0.269977714,0.011461318,0,0.55,44,0.45
WA Mason County,51.8,0.13,0.08,0.06,0.27,0.669531996,0.509073543,0.557465775,0.083094556,0,0.55,44,0.45
WA Okanogan County,59.6,0.14,0.09,0.07,0.3,0.973256925,0.850366125,0.052849411,0.346704871,0,0.55,44,0.45
WA Pacific County,49.8,0.13,0.08,0.06,0.27,0.873607131,0.7086915,0.095829354,0.266475645,0,0.55,44,0.45
WA Pend Oreille County,34.5,0.14,0.09,0.07,0.3,0.957020057,0.507800064,0.428525947,0.141356256,0,0.55,44,0.45
WA Pierce County,56.5,0.12,0.08,0.06,0.26,0.815663801,0.23463865,0.339700732,0.108564152,1,0.55,44,0.45
WA San Juan County,74.9,0.11,0.07,0.05,0.23,0.718560968,0.130850048,0.340974212,0.068767908,1,0.55,44,0.45
WA Skagit County,59.4,0.11,0.07,0.05,0.23,0.778414518,0.302133079,0.214262974,0.062718879,1,0.55,44,0.45
WA Skamania County,35.7,0.13,0.09,0.06,0.28,0.969118115,0.415791149,0.64947469,0.087233365,0,0.55,44,0.45
WA Snohomish County,63.6,0.11,0.07,0.05,0.23,0.738936644,0.138490926,0.442534225,0.072269978,1,0.55,44,0.45
WA Spokane County,53.9,0.13,0.08,0.06,0.27,0.815982171,0.207258835,0.170646291,0.231454951,0,0.55,44,0.45
WA Stevens County,34,0.14,0.09,0.07,0.3,0.970073225,0.567653613,0.122890799,0.198026106,0,0.55,44,0.45
WA Thurston County,56.9,0.12,0.08,0.05,0.25,0.717287488,0.152817574,0.35148042,0.039159503,1,0.55,44,0.45
WA Wahkiakum County,44.8,0.13,0.08,0.06,0.27,0.830627189,0.367398918,0.331741484,0.025787966,0,0.55,44,0.45
WA Walla Walla County,55.4,0.12,0.08,0.06,0.26,0.782234957,0.328239414,0.201209806,0.349888571,0,0.55,44,0.45
WA Whatcom County,70.1,0.12,0.07,0.05,0.24,0.774912448,0.223177332,0.361349889,0.262336835,1,0.55,44,0.45
WA Whitman County,43.6,0.12,0.07,0.05,0.24,0.76249602,0.357847819,0.523400191,0.491244826,1,0.55,44,0.45
WA Yakima County,51.8,0.13,0.08,0.06,0.27,0.53167781,0.731295766,0.253740847,0.336835403,0,0.55,44,0.45
WI Adams County,48.4,0.2,0.15,0.09,0.44,0.246736708,0.817255651,0.743075454,0.154409424,0,0.56,44,0.45
WI Ashland County,59.5,0.2,0.15,0.09,0.44,0.145495065,0.82585164,0.029608405,0.475644699,1,0.56,44,0.45
WI Barron County,45.9,0.22,0.16,0.1,0.48,0.183062719,0.505253104,0.076727157,0.35466412,0,0.56,44,0.45
WI Bayfield County,73.9,0.2,0.15,0.09,0.44,0.11907036,0.321553645,0.475326329,0.063992359,1,0.56,44,0.45
WI Brown County,53.8,0.2,0.15,0.09,0.44,0.077682267,0.181152499,0.219675263,0.106017192,0,0.56,44,0.45
WI Buffalo County,44.2,0.21,0.16,0.1,0.47,0.134670487,0.29353709,0.787328876,0.122890799,0,0.56,44,0.45
WI Burnett County,51.3,0.2,0.15,0.09,0.44,0.191977077,0.421203438,0.560331105,0.065265839,0,0.56,44,0.45
WI Calumet County,47.5,0.2,0.15,0.09,0.44,0.046163642,0.013689908,0.687997453,0.009232728,0,0.56,44,0.45
WI Chippewa County,48.2,0.2,0.15,0.09,0.44,0.123527539,0.092008914,0.455905762,0.104106972,0,0.56,44,0.45
WI Clark County,30.4,0.22,0.16,0.1,0.48,0.244826488,0.696911812,0.785100287,0.859598854,0,0.56,44,0.45
WI Columbia County,57.5,0.2,0.15,0.09,0.44,0.132123528,0.102833493,0.300222859,0.148678765,0,0.56,44,0.45
WI Crawford County,49.9,0.21,0.16,0.1,0.47,0.220948742,0.475963069,0.393186883,0.322508755,0,0.56,44,0.45
WI Dane County,73.2,0.16,0.12,0.07,0.35,0.125437759,0.052531041,0.219675263,0.208213945,1,0.56,44,0.45
WI Dodge County,43.6,0.2,0.16,0.09,0.45,0.085323145,0.221267112,0.611907036,0.151862464,0,0.56,44,0.45
WI Door County,69.2,0.2,0.15,0.09,0.44,0.218720153,0.112702961,0.133715377,0.041069723,1,0.56,44,0.45
WI Douglas County,40.5,0.2,0.15,0.09,0.44,0.124482649,0.29226361,0.665393187,0.304998408,1,0.56,44,0.45
WI Dunn County,41.7,0.19,0.14,0.09,0.42,0.104106972,0.156001273,0.548233047,0.150270614,0,0.56,44,0.45
WI Eau Claire County,52.9,0.2,0.15,0.09,0.44,0.137854187,0.106653932,0.417382999,0.172874881,1,0.56,44,0.45
WI Florence County,40.6,0.2,0.15,0.09,0.44,0.191977077,0.500159185,0.600445718,0.129894938,0,0.56,44,0.45
WI Forest County,50,0.2,0.15,0.09,0.44,0.245781598,0.852276345,0.23463865,0.253740847,0,0.56,44,0.45
WI Grant County,48,0.21,0.16,0.09,0.46,0.193250557,0.284622732,0.701050621,0.324100605,0,0.56,44,0.45
WI Green County,55.5,0.21,0.16,0.09,0.46,0.150588984,0.157593123,0.513212353,0.075453677,1,0.56,44,0.45
WI Green Lake County,46.1,0.21,0.16,0.1,0.47,0.035020694,0.544094238,0.306908628,0.583253741,0,0.56,44,0.45
WI Iowa County,61.2,0.21,0.16,0.09,0.46,0.100923273,0.073543457,0.474689589,0.024832856,1,0.56,44,0.45
WI Iron County,53.1,0.2,0.15,0.09,0.44,0.17605858,0.583253741,0.23718561,0.208850684,0,0.56,44,0.45
WI Jackson County,42.4,0.21,0.16,0.1,0.47,0.148997135,0.687042343,0.557465775,0.516714422,0,0.56,44,0.45
WI Jefferson County,48.8,0.2,0.16,0.09,0.45,0.087233365,0.070041388,0.624323464,0.073543457,0,0.56,44,0.45
WI Juneau County,46.1,0.2,0.15,0.09,0.44,0.271251194,0.572429163,0.551098376,0.097421203,0,0.56,44,0.45
WI Kenosha County,50.9,0.2,0.15,0.09,0.44,0.066539319,0.285577841,0.643425661,0.214899713,0,0.56,44,0.45
WI Kewaunee County,43.6,0.2,0.15,0.09,0.44,0.156319643,0.243553009,0.612543776,0.151862464,0,0.56,44,0.45
WI La Crosse County,59.4,0.2,0.15,0.09,0.44,0.097102833,0.122254059,0.226679401,0.132123528,1,0.56,44,0.45
WI Lafayette County,52.5,0.21,0.16,0.09,0.46,0.217765043,0.484559058,0.785418656,0.331423114,0,0.56,44,0.45
WI Langlade County,46.1,0.2,0.15,0.09,0.44,0.241642789,0.602355938,0.209487424,0.246099968,0,0.56,44,0.45
WI Lincoln County,47.9,0.2,0.15,0.09,0.44,0.106017192,0.160458453,0.4110156,0.209805794,0,0.56,44,0.45
WI Manitowoc County,51.2,0.2,0.15,0.09,0.44,0.018783827,0.385546004,0.41228908,0.266157275,0,0.56,44,0.45
WI Marathon County,50.7,0.19,0.14,0.08,0.41,0.11907036,0.153135944,0.345749761,0.092008914,0,0.56,44,0.45
WI Marinette County,43.6,0.2,0.15,0.09,0.44,0.17860554,0.440942375,0.288124801,0.221903852,0,0.56,44,0.45
WI Marquette County,45.9,0.21,0.16,0.1,0.47,0.121617319,0.52690226,0.745622413,0.131805158,0,0.56,44,0.45
WI Menominee County,55.7,0.21,0.16,0.1,0.47,0.132123528,0.805157593,0.790830946,0.88506845,1,0.56,44,0.45
WI Milwaukee County,53.6,0.21,0.15,0.09,0.45,0.085004776,0.679083095,0.333651703,0.511302133,1,0.56,44,0.45
WI Monroe County,44.8,0.21,0.16,0.1,0.47,0.223495702,0.415154409,0.173193251,0.550461636,0,0.56,44,0.45
WI Oconto County,44.8,0.2,0.15,0.09,0.44,0.193250557,0.183062719,0.437121936,0.026106336,0,0.56,44,0.45
WI Oneida County,57.5,0.2,0.15,0.09,0.44,0.152499204,0.142948106,0.066857689,0.055396371,0,0.56,44,0.45
WI Outagamie County,53.6,0.2,0.15,0.09,0.44,0.074816937,0.052212671,0.391913403,0.021012416,0,0.56,44,0.45
WI Ozaukee County,62.9,0.17,0.13,0.08,0.38,0.031518625,0.004138809,0.146131805,0.011142948,0,0.56,44,0.45
WI Pepin County,43.3,0.21,0.16,0.1,0.47,0.132123528,0.23782235,0.479146769,0.261381726,0,0.56,44,0.45
WI Pierce County,39.1,0.21,0.16,0.1,0.47,0.161095193,0.038204394,0.713148679,0.110474371,0,0.56,44,0.45
WI Polk County,44.5,0.22,0.16,0.1,0.48,0.191021968,0.193250557,0.163642152,0.076727157,0,0.56,44,0.45
WI Portage County,53,0.2,0.15,0.09,0.44,0.142629736,0.070678128,0.559375995,0.286532951,1,0.56,44,0.45
WI Price County,52,0.2,0.15,0.09,0.44,0.197707736,0.611270296,0.243871379,0.304043298,0,0.56,44,0.45
WI Racine County,50.4,0.22,0.16,0.1,0.48,0.05698822,0.305635148,0.577204712,0.272843044,0,0.56,44,0.45
WI Richland County,51.7,0.21,0.16,0.09,0.46,0.198344476,0.651703279,0.674625915,0.52722063,0,0.56,44,0.45
WI Rock County,59.9,0.21,0.15,0.09,0.45,0.051257561,0.314549507,0.693409742,0.140719516,1,0.56,44,0.45
WI Rusk County,34.7,0.2,0.15,0.09,0.44,0.1779688,0.581661891,0.415472779,0.186246418,0,0.56,44,0.45
WI Sauk County,55.2,0.2,0.15,0.09,0.44,0.148042025,0.264565425,0.222858962,0.191340337,1,0.56,44,0.45
WI Sawyer County,52.1,0.2,0.15,0.09,0.44,0.207258835,0.652021649,0.05794333,0.269022604,0,0.56,44,0.45
WI Shawano County,45.2,0.21,0.16,0.1,0.47,0.099331423,0.390003184,0.570200573,0.208213945,0,0.56,44,0.45
WI Sheboygan County,52.1,0.2,0.15,0.09,0.44,0.065902579,0.170964661,0.130213308,0.125119389,0,0.56,44,0.45
WI St. Croix County,43,0.19,0.14,0.09,0.42,0.148997135,0.010187838,0.637058262,0.023559376,0,0.56,44,0.45
WI Taylor County,29,0.2,0.15,0.09,0.44,0.261381726,0.548233047,0.478191659,0.451448583,0,0.56,44,0.45
WI Trempealeau County,55,0.21,0.16,0.1,0.47,0.145495065,0.52881248,0.568927093,0.307226998,0,0.56,44,0.45
WI Vernon County,47.7,0.21,0.16,0.1,0.47,0.225087552,0.573384273,0.11843362,0.805157593,0,0.56,44,0.45
WI Vilas County,56.9,0.2,0.15,0.09,0.44,0.140401146,0.457497612,0.379496975,0.082776186,0,0.56,44,0.45
WI Walworth County,46.2,0.19,0.15,0.09,0.43,0.052212671,0.167462592,0.565743394,0.243234639,0,0.56,44,0.45
WI Washburn County,56.2,0.2,0.15,0.09,0.44,0.197707736,0.416109519,0.238459089,0.126392869,0,0.56,44,0.45
WI Washington County,48.8,0.17,0.13,0.08,0.38,0.040432983,0.016873607,0.620503025,0.044890162,0,0.56,44,0.45
WI Waukesha County,60.3,0.15,0.12,0.07,0.34,0.029926775,0.013053168,0.142311366,0.003183699,0,0.56,44,0.45
WI Waupaca County,45,0.21,0.16,0.1,0.47,0.131168418,0.275708373,0.429481057,0.158548233,0,0.56,44,0.45
WI Waushara County,37.6,0.21,0.16,0.1,0.47,0.095192614,0.560012735,0.613817256,0.299267749,0,0.56,44,0.45
WI Winnebago County,51.4,0.21,0.16,0.09,0.46,0.049665712,0.127666348,0.331423114,0.109519261,0,0.56,44,0.45
WI Wood County,51.6,0.2,0.15,0.09,0.44,0.212034384,0.287488061,0.272206304,0.146768545,0,0.56,44,0.45
WV Barbour County,9.9,0.16,0.1,0.08,0.34,0.386182744,0.777141038,0.05603311,0.724928367,0,0.77,7,0.69
WV Berkeley County,35.7,0.14,0.09,0.07,0.3,0.436803566,0.159821713,0.324737345,0.273479784,0,0.77,7,0.69
WV Boone County,36.6,0.16,0.1,0.08,0.34,0.609041706,0.70837313,0.198026106,0.768226679,0,0.77,7,0.69
WV Braxton County,15.7,0.17,0.11,0.08,0.36,0.686405603,0.843998727,0.029290035,0.673352436,0,0.77,7,0.69
WV Brooke County,22.9,0.14,0.09,0.07,0.3,0.476918179,0.570518943,0.408150271,0.608086597,0,0.77,7,0.69
WV Cabell County,26.4,0.16,0.1,0.08,0.34,0.482648838,0.591531359,0.013371538,0.757083731,0,0.77,7,0.69
WV Calhoun County,16,0.17,0.11,0.08,0.36,0.720789557,0.82394142,0.097739573,0.697866921,0,0.77,7,0.69
